id,color,flex,length,tensity,N
9913,4,41,62,209,12
9914,3,44,64,203,11
9915,2,38,61,220,11
9916,3,40,72,192,12
9917,2,33,63,239,11
9918,2,39,61,197,10
9919,2,34,62,193,10
9920,2,38,63,216,11
9921,2,47,60,280,11
9923,3,44,64,223,12
9924,2,34,64,162,10
9927,4,37,63,223,12
9928,2,42,60,200,10
9929,1,38,57,205,9
9930,3,35,64,247,11
9931,2,29,58,191,9
9932,3,41,60,205,11
9933,3,35,65,250,12
9934,3,37,60,217,11
9935,2,36,56,190,9
9936,3,39,63,230,11
9937,1,37,59,201,9
9938,2,48,58,197,10
9939,3,45,60,214,11
9941,3,43,63,233,12
9942,3,32,67,202,11
9944,2,32,60,177,10
9945,3,36,66,299,12
9946,3,40,62,197,11
9947,4,46,68,291,13
9950,4,40,62,206,12
9951,3,45,65,239,12
9954,3,43,64,242,12
9955,4,40,63,213,12
9956,4,44,61,225,12
9957,2,41,59,223,10
9958,2,30,59,198,10
9959,2,45,60,158,10
9960,4,40,62,210,12
9961,4,49,64,244,13
9962,3,42,61,210,11
9963,3,42,64,227,12
9964,3,37,62,204,11
9965,4,43,62,238,12
9966,2,39,60,223,10
9967,3,34,61,339,12
9968,4,40,63,209,12
9969,4,41,63,207,12
9971,4,42,61,243,12
9972,3,42,64,231,12
9973,3,44,62,245,12
9974,3,35,63,355,12
9975,3,36,62,349,12
9976,4,43,62,222,12
9977,4,42,62,245,12
9978,4,41,64,239,12
9979,4,43,65,216,12
9980,3,36,63,351,12
9981,4,44,64,267,13
9982,3,38,61,217,11
9983,4,40,65,218,12
9984,3,44,61,219,11
9985,3,36,63,239,11
9986,3,31,64,202,11
9987,3,38,62,218,11
9988,4,38,62,216,12
9989,3,42,63,261,12
9990,3,42,61,220,11
9991,4,45,61,201,12
9992,4,41,62,212,12
9993,4,43,61,216,12
9994,3,38,63,208,11
9995,4,41,63,230,12
9996,4,44,63,221,12
9997,3,41,62,205,11
9998,3,31,64,192,11
9999,1,38,59,151,8
10000,4,39,62,221,12
10001,2,35,64,203,11
10002,3,34,63,230,11
10003,4,37,68,272,13
10004,3,40,60,215,11
10005,4,40,58,191,11
10006,3,44,63,204,11
10007,3,31,64,236,11
10008,3,40,62,214,11
10009,2,43,65,218,11
10010,1,29,65,176,9
10011,2,26,61,127,9
10012,3,40,66,238,12
10013,3,32,66,207,11
10014,3,31,65,204,11
10015,3,36,62,222,11
10016,3,41,60,232,11
10017,3,33,62,206,11
10018,4,40,59,191,11
10019,2,30,59,201,10
10020,3,30,60,201,10
10021,3,35,64,206,11
10022,3,38,62,232,11
10023,3,40,62,217,11
10024,3,41,64,315,12
10025,3,40,65,310,12
10026,3,40,65,310,12
10027,1,33,56,247,9
10028,2,33,57,247,10
10029,3,39,61,200,11
10030,3,42,63,231,12
10031,1,28,56,199,8
10032,3,44,60,203,11
10033,3,44,65,244,12
10034,3,37,62,208,11
10035,2,31,61,191,10
10036,4,32,65,204,11
10037,3,37,60,188,10
10038,3,41,61,217,11
10039,3,40,60,202,11
10040,4,46,63,227,12
10041,2,44,60,225,10
10042,2,34,58,181,10
10043,1,24,64,176,9
10044,3,42,63,233,12
10045,3,37,61,206,11
10046,2,40,60,216,10
10047,3,40,60,221,11
10048,3,39,61,230,11
10049,3,34,59,211,10
10050,3,35,69,399,NA
10051,3,29,69,263,12
10052,3,33,63,213,11
10053,3,45,62,239,12
10054,4,43,68,266,13
10055,3,44,67,260,12
10056,4,45,65,200,12
10057,4,30,62,342,12
10058,3,43,65,212,12
10059,3,54,60,203,11
10060,4,42,67,229,13
10061,3,39,61,212,11
10062,2,39,59,200,10
10063,3,36,61,203,11
10064,3,45,64,242,12
10065,4,43,62,206,12
10066,2,41,71,323,NA
10067,2,32,67,307,NA
10068,3,35,61,303,NA
10069,2,48,59,264,NA
10070,2,36,64,229,NA
10071,2,37,68,308,12
10072,3,44,67,255,12
10073,2,45,62,251,11
10074,3,38,63,206,11
10075,3,35,60,228,11
10076,3,39,59,205,11
10077,3,40,59,212,11
10078,2,31,60,194,10
10079,2,45,60,185,10
10080,2,30,66,214,11
10081,3,39,62,195,11
10082,3,39,60,206,11
10083,3,42,67,222,12
10084,3,40,60,211,11
10085,3,42,64,231,12
10086,3,43,60,217,11
10087,3,38,65,222,11
10088,3,43,65,234,12
10089,1,35,62,150,9
10090,3,44,60,229,11
10091,3,42,63,214,11
10092,1,31,65,127,9
10093,3,33,65,275,12
10094,3,34,66,298,NA
10095,3,36,63,216,11
10096,3,37,58,197,10
10097,3,46,60,236,11
10098,3,34,63,202,11
10099,2,43,62,265,11
10100,3,37,60,207,11
10101,3,39,60,208,11
10102,2,34,61,195,10
10103,2,45,64,225,11
10104,2,39,58,239,10
10105,2,29,60,133,9
10106,3,44,60,225,11
10107,3,41,67,205,12
10108,3,34,58,212,10
10109,3,38,63,237,11
10110,4,42,63,223,12
10111,3,37,61,221,11
10112,3,40,60,214,11
10113,3,38,60,217,11
10114,2,33,56,181,9
10115,3,39,60,216,11
10116,2,29,64,153,9
10117,3,41,64,227,12
10118,3,52,65,248,12
10119,3,37,62,202,11
10120,2,33,60,150,9
10121,4,37,68,272,13
10122,1,41,61,220,NA
10123,2,37,60,223,10
10124,3,48,66,224,12
10125,2,31,55,157,8
10126,2,27,65,178,10
10127,4,36,61,222,12
10128,2,37,62,200,10
10129,3,34,63,198,11
10130,4,42,62,211,12
10131,3,36,62,222,11
10132,3,38,59,200,11
10133,2,39,64,177,10
10134,3,44,65,274,12
10135,3,32,62,334,12
10136,3,35,62,319,12
10137,3,35,64,236,11
10138,3,40,61,229,11
10139,3,34,58,216,10
10140,2,36,58,186,10
10141,2,35,61,148,9
10142,1,34,60,119,8
10143,2,40,59,140,9
10144,3,33,62,173,10
10145,2,51,61,199,11
10146,2,43,57,175,10
10147,4,40,64,222,12
10148,4,39,64,223,12
10149,3,39,61,205,11
10150,1,29,58,115,8
10151,3,37,62,215,11
10152,3,42,64,225,12
10153,3,33,60,178,10
10154,1,36,59,205,9
10155,4,37,63,227,12
10156,2,38,60,195,10
10157,2,36,60,226,10
10158,2,40,64,266,11
10159,3,36,63,238,11
10160,4,48,65,265,13
10161,2,38,58,209,10
10162,3,37,61,155,10
10163,2,30,61,233,10
10164,2,34,63,183,10
10165,2,35,58,196,10
10166,3,44,66,220,12
10167,3,44,61,220,11
10170,2,38,64,260,11
10171,3,46,61,178,11
10173,3,30,61,210,11
10174,2,38,58,201,10
10175,2,38,60,192,NA
10176,2,26,57,193,9
10177,3,39,58,173,10
10178,3,38,61,211,11
10179,3,43,63,248,12
10180,2,30,58,198,10
10181,3,35,68,241,12
10182,4,41,67,307,13
10183,2,44,61,269,11
10184,3,32,61,342,12
10185,2,46,59,198,10
10186,2,38,59,202,10
10187,3,43,66,218,12
10188,3,31,64,206,11
10189,4,42,62,221,12
10190,4,34,65,228,12
10191,4,40,63,236,12
10192,3,37,57,213,11
10193,2,33,57,270,NA
10194,3,42,66,262,12
10195,3,34,65,231,11
10196,3,39,61,207,11
10197,2,38,56,208,10
10198,1,39,61,183,9
10199,3,50,61,279,12
10200,2,33,61,178,10
10201,3,27,63,249,11
10202,2,35,60,214,10
10203,3,44,60,249,11
10204,1,34,65,160,9
10205,1,29,60,111,8
10206,2,34,62,163,10
10207,2,48,57,204,10
10208,2,51,61,232,11
10209,3,40,64,211,11
10210,4,30,70,168,12
10211,3,34,58,218,10
10213,1,27,63,131,9
10215,3,31,55,152,9
10217,3,33,61,172,10
10218,2,30,60,148,9
10219,2,27,62,135,9
10220,1,22,62,140,8
10221,3,34,64,192,11
10222,4,51,61,199,12
10223,2,37,64,226,11
10224,3,44,65,244,12
10225,2,40,60,201,10
10226,3,40,62,190,11
10227,3,33,58,211,10
10228,3,36,62,225,11
10229,2,42,66,226,11
10230,3,37,60,185,10
10231,3,43,64,210,11
10232,3,35,66,184,11
10233,4,44,64,202,12
10234,3,36,65,176,11
10235,3,34,64,174,11
10236,3,45,65,218,12
10237,3,38,60,198,11
10238,3,49,64,236,12
10239,3,34,58,207,10
10240,4,42,62,232,12
10241,4,41,62,243,12
10242,3,43,63,221,12
10243,4,44,66,238,13
10244,3,45,65,251,12
10245,3,51,57,232,11
10246,3,39,62,259,12
10247,3,46,66,234,12
10248,3,42,61,211,11
10249,3,40,56,213,10
10250,4,38,62,239,12
10251,3,38,62,229,11
10252,4,42,62,223,12
10253,3,39,62,206,11
10254,2,43,66,199,11
10255,1,36,59,191,9
10256,2,33,60,195,10
10257,1,36,62,151,9
10258,1,26,61,167,9
10259,4,42,62,223,12
10260,3,44,61,215,11
10261,3,36,58,182,10
10262,2,39,62,200,11
10263,3,38,61,196,11
10264,2,38,62,201,11
10265,3,32,66,264,12
10266,1,35,58,194,9
10267,3,29,61,201,10
10268,3,44,61,178,11
10269,2,42,60,202,10
10270,2,33,60,243,10
10271,2,23,57,212,9
10272,3,38,63,260,12
10273,4,42,63,307,13
10274,4,41,64,215,12
10275,4,38,61,261,12
10276,3,44,65,229,12
10277,2,35,64,291,11
10278,3,40,63,224,11
10279,4,40,65,212,12
10280,3,43,61,264,12
10281,3,42,59,235,11
10282,4,40,63,236,12
10283,3,43,66,229,12
10284,3,38,62,207,11
10285,3,34,59,200,10
10286,2,39,59,203,10
10287,3,38,63,205,11
10288,3,26,64,225,11
10289,3,42,63,217,11
10290,3,40,67,184,NA
10291,3,38,60,187,10
10292,1,27,70,326,NA
10293,3,38,61,208,11
10294,3,33,60,190,10
10295,3,35,62,226,11
10296,3,42,65,232,12
10297,3,37,61,189,11
10298,3,32,59,205,10
10299,3,34,59,195,10
10300,3,40,66,225,12
10301,3,37,63,224,11
10302,2,33,63,191,10
10303,3,35,64,252,12
10304,2,40,60,259,11
10305,1,38,61,244,10
10306,2,36,60,196,10
10307,3,38,65,175,11
10308,4,45,62,232,12
10309,3,42,64,233,12
10310,2,41,59,186,10
10311,2,37,64,256,11
10312,3,40,61,211,11
10313,2,31,63,183,10
10314,3,39,62,214,11
10315,2,34,61,210,10
10316,2,47,58,200,10
10317,1,43,59,239,9
10318,1,29,65,190,9
10319,2,35,61,205,10
10320,2,33,59,199,10
10321,3,43,65,244,12
10322,2,41,58,208,10
10323,1,41,55,216,9
10324,2,37,61,205,10
10325,2,31,62,151,9
10326,3,45,60,244,11
10327,3,40,61,211,11
10328,4,45,64,201,12
10329,1,35,64,186,10
10330,3,36,60,194,10
10331,2,34,59,185,10
10332,2,43,59,198,10
10333,2,40,58,177,10
10334,2,48,58,198,10
10335,3,37,62,212,11
10336,3,38,62,231,11
10337,2,38,64,175,10
10338,3,31,63,212,11
10339,2,39,59,177,10
10340,4,40,64,220,12
10341,3,39,56,223,10
10342,3,42,61,199,11
10343,2,32,66,268,11
10344,2,52,60,258,11
10345,3,43,65,296,12
10346,3,33,62,200,11
10347,3,40,65,230,12
10348,1,31,62,128,9
10349,2,40,65,195,11
10350,1,30,59,155,8
10351,2,47,62,199,11
10352,2,36,64,273,11
10353,2,29,63,181,10
10354,4,46,64,245,12
10355,3,42,62,222,11
10356,3,43,60,206,11
10357,3,48,60,221,11
10358,2,28,61,239,10
10359,1,31,61,220,9
10360,3,40,62,229,11
10361,4,45,64,220,12
10362,2,26,70,186,11
10363,3,36,62,201,11
10364,4,44,63,228,12
10365,3,46,60,205,11
10366,1,28,64,254,10
10367,3,40,61,205,11
10368,3,39,61,192,11
10369,3,35,58,212,10
10370,3,44,63,228,12
10371,3,28,61,205,10
10372,1,25,63,294,10
10373,2,44,62,163,10
10374,3,34,62,205,11
10375,3,41,60,216,11
10376,3,39,62,201,11
10377,3,29,65,157,10
10378,2,39,58,191,10
10379,2,30,63,269,11
10380,3,39,63,223,11
10381,2,40,59,197,10
10382,2,33,61,206,10
10383,1,33,67,183,10
10384,3,43,64,231,12
10385,2,37,60,196,10
10386,3,30,62,209,11
10387,3,36,59,197,10
10388,3,33,61,199,11
10389,2,30,63,187,10
10390,2,37,59,207,10
10391,3,35,58,209,10
10392,3,39,63,197,11
10393,3,43,60,216,11
10394,3,39,63,182,11
10395,4,44,62,234,12
10396,2,35,58,184,10
10397,2,35,62,187,10
10398,2,34,64,183,10
10399,3,49,57,234,11
10400,2,44,58,213,10
10401,2,36,57,174,10
10402,2,36,58,191,10
10403,3,44,68,251,12
10404,2,53,58,254,11
10405,2,32,60,219,10
10406,2,38,61,194,10
10407,3,38,58,199,10
10408,3,39,62,224,11
10409,3,40,62,198,11
10410,2,35,64,293,11
10411,2,33,59,199,10
10412,1,33,59,211,9
10413,3,29,66,178,11
10414,3,46,63,278,12
10415,3,41,59,224,11
10416,3,37,62,250,11
10417,1,39,60,271,10
10418,1,44,62,214,10
10419,3,38,60,210,11
10420,1,32,63,261,10
10421,2,39,60,197,10
10422,0,0,0,0,NA
10423,2,41,60,210,10
10424,3,41,61,263,12
10425,2,38,58,202,10
10426,3,53,56,163,10
10427,2,50,58,162,10
10428,2,34,62,170,10
10429,3,40,61,237,11
10430,3,39,61,220,11
10431,2,41,59,191,10
10432,2,31,62,189,10
10433,2,32,62,168,10
10434,1,26,59,200,NA
10435,2,39,60,198,10
10436,3,39,61,203,11
10437,3,35,60,199,10
10438,2,35,59,188,10
10439,3,33,60,197,10
10440,4,35,64,267,12
10441,3,39,64,210,11
10442,3,36,64,209,11
10443,2,33,55,153,8
10444,2,39,64,201,11
10445,3,38,62,205,11
10446,4,56,61,260,13
10447,4,50,61,265,13
10448,4,38,63,249,12
10449,4,36,68,343,13
10450,4,43,64,359,13
10451,4,43,63,349,13
10452,4,46,63,261,13
10453,4,45,64,350,13
10454,4,47,63,343,13
10455,3,37,63,205,11
10456,3,30,64,249,11
10457,2,33,55,150,8
10458,3,30,66,207,11
10459,3,36,60,186,10
10460,2,30,59,199,10
10461,4,40,62,353,13
10462,3,42,60,210,11
10463,3,46,62,238,12
10464,2,41,61,170,10
10465,4,43,64,360,13
10466,4,45,63,323,13
10467,4,41,64,326,13
10468,4,38,63,349,13
10469,4,40,65,336,13
10470,2,30,59,199,10
10471,4,39,63,361,13
10472,3,40,60,218,11
10473,4,38,63,346,13
10474,3,39,64,253,12
10475,3,48,64,220,12
10476,4,39,61,231,12
10477,4,39,63,269,12
10478,4,43,65,311,13
10479,3,49,60,305,12
10480,3,36,63,318,12
10481,3,48,64,371,13
10482,4,46,61,324,13
10483,4,46,62,310,13
10484,3,42,62,307,12
10485,4,54,61,292,13
10486,4,46,63,332,13
10487,4,47,62,310,13
10488,4,46,63,333,13
10489,4,44,63,346,13
10490,4,53,59,313,13
10491,4,46,61,325,13
10492,4,43,61,291,13
10493,3,50,60,408,13
10494,3,44,61,213,11
10495,4,38,61,312,13
10496,3,54,60,298,13
10497,2,37,60,179,10
10498,4,42,60,313,13
10499,3,38,63,227,11
10500,3,34,63,363,12
10501,4,47,61,321,13
10502,3,43,64,214,12
10503,4,48,61,315,13
10504,4,50,61,307,13
10505,2,38,58,201,10
10506,4,34,62,252,NA
10507,4,46,62,325,13
10508,4,45,62,319,13
10509,4,47,62,311,13
10511,2,33,62,196,10
10512,2,34,62,214,10
10513,3,40,62,218,11
10514,2,35,59,188,10
10515,3,36,59,208,11
10516,3,38,61,216,11
10517,3,35,63,221,11
10518,4,48,61,341,13
10519,4,47,61,350,13
10520,4,45,60,368,13
10521,4,46,61,354,13
10522,3,34,60,199,10
10523,2,36,58,187,10
10524,3,38,61,195,11
10525,2,35,60,204,10
10526,2,36,65,215,11
10527,3,33,63,227,11
10528,4,39,62,219,12
10529,3,34,59,209,10
10530,3,41,64,236,12
10531,3,35,59,197,10
10532,3,43,60,201,11
10533,2,42,60,214,10
10534,2,38,58,200,10
10535,3,43,62,222,11
10536,4,41,62,387,13
10537,4,54,63,314,13
10538,4,67,63,250,13
10539,3,40,63,223,11
10540,4,53,63,320,13
10541,3,47,56,226,10
10542,1,27,64,174,9
10543,3,39,62,216,11
10544,2,38,61,203,10
10545,2,29,68,229,11
10546,4,56,63,293,13
10547,4,45,62,356,13
10548,4,53,61,323,13
10549,4,45,68,302,13
10550,4,50,62,330,13
10551,2,36,60,186,10
10552,3,39,60,199,11
10553,3,35,59,208,10
10554,3,31,62,213,11
10555,3,36,62,199,11
10556,2,41,54,300,10
10557,2,39,59,219,10
10558,3,37,60,193,10
10559,3,41,61,348,13
10560,3,38,59,340,12
10561,2,41,60,211,10
10562,3,35,59,208,10
10563,2,54,62,216,11
10564,3,30,61,206,11
10565,2,40,60,197,10
10566,3,35,63,207,11
10567,4,43,61,340,13
10568,3,42,62,230,11
10569,2,33,60,202,10
10570,3,40,59,184,10
10571,3,36,59,204,10
10572,3,46,55,303,11
10573,2,40,56,267,10
10574,3,46,60,255,12
10575,3,40,59,247,11
10576,4,44,61,267,12
10577,2,60,55,249,10
10578,2,60,53,262,10
10579,4,48,60,271,NA
10580,3,39,64,383,NA
10581,3,30,60,381,NA
10582,3,40,68,321,NA
10583,3,45,61,231,12
10584,3,41,67,413,NA
10585,3,54,64,330,NA
10586,2,33,65,221,11
10587,3,46,60,236,11
10588,3,40,57,198,10
10589,3,56,63,215,11
10590,2,34,60,200,10
10592,3,43,61,232,11
10593,3,50,60,217,11
10594,3,49,68,208,12
10595,1,38,61,250,10
10596,3,33,59,209,10
10597,3,40,55,237,10
10598,2,36,60,240,10
10599,3,23,66,233,11
10600,2,55,54,274,10
10601,3,30,60,207,10
10602,2,42,55,230,10
10603,4,45,61,232,12
10604,3,42,64,233,12
10605,3,33,60,201,10
10606,3,43,56,247,11
10607,3,49,51,306,NA
10608,3,29,65,222,11
10609,1,39,57,261,8
10610,2,40,60,225,10
10611,2,43,59,211,10
10612,3,55,65,210,11
10613,3,46,59,194,11
10614,2,45,58,214,10
10615,2,35,60,243,10
10616,3,48,62,363,13
10617,4,61,55,205,11
10618,2,57,56,253,10
10619,3,43,59,244,11
10620,3,58,55,242,11
10621,2,36,56,218,10
10622,2,40,58,207,10
10623,4,50,58,219,12
10624,3,45,59,211,11
10625,3,54,63,258,12
10626,3,42,61,203,11
10627,2,66,53,183,10
10628,3,47,61,324,11
10629,3,49,61,275,12
10630,3,39,59,274,11
10631,3,59,57,241,12
10632,3,41,62,225,11
10633,3,40,61,244,11
10634,2,36,62,219,11
10635,3,35,63,209,11
10636,4,41,63,235,12
10637,3,53,60,204,11
10638,3,37,65,253,12
10639,3,47,62,237,12
10640,3,45,57,295,12
10641,2,53,52,210,10
10642,3,42,57,328,12
10643,3,44,59,257,11
10644,3,41,66,215,12
10645,3,40,56,230,10
10646,3,31,58,216,10
10648,3,44,67,261,12
10649,3,48,67,240,12
10650,4,45,62,214,12
10651,3,59,54,339,NA
10652,3,40,60,280,12
10653,3,51,58,340,13
10654,3,47,64,343,NA
10655,2,40,59,199,10
10656,3,38,59,229,11
10657,1,47,58,233,10
10658,3,42,66,238,12
10659,2,45,58,261,10
10660,2,34,61,170,10
10661,2,42,60,207,10
10662,2,39,58,165,10
10663,3,53,58,291,12
10664,3,44,58,295,12
10665,2,56,61,301,11
10666,2,40,58,134,9
10667,2,43,57,224,10
10668,3,42,65,220,12
10669,3,47,62,253,12
10670,4,39,54,246,11
10671,3,52,62,176,11
10672,3,38,59,214,11
10673,2,45,59,207,10
10674,2,34,58,139,9
10675,3,53,61,244,12
10676,2,52,62,217,11
10677,3,39,59,226,11
10678,2,54,61,270,10
10679,3,42,61,240,12
10680,3,40,59,225,11
10681,4,43,58,258,12
10682,3,46,59,277,12
10683,3,38,60,217,11
10684,3,41,62,161,11
10685,3,41,56,161,10
10686,3,50,64,249,12
10687,3,54,62,258,12
10688,3,42,60,220,11
10689,3,39,59,221,11
10690,3,43,57,256,11
10691,2,40,59,220,10
10692,2,40,58,199,10
10693,3,36,57,214,10
10694,2,33,56,229,10
10695,2,37,62,287,11
10696,3,44,60,220,11
10697,2,42,58,219,10
10698,2,34,54,167,9
10699,2,38,56,165,9
10700,2,36,57,180,10
10701,4,53,55,280,12
10702,3,39,57,202,10
10703,2,40,61,212,11
10704,2,37,61,190,10
10705,3,43,60,217,11
10706,3,47,65,283,12
10707,2,35,63,244,11
10708,2,37,55,183,9
10709,3,42,62,227,11
10710,2,32,52,197,9
10711,4,42,63,223,12
10712,2,39,59,232,10
10713,2,36,60,210,NA
10714,3,41,56,281,NA
10715,3,51,58,223,11
10716,3,39,62,242,11
10717,4,59,57,243,12
10718,2,38,58,245,10
10719,2,43,58,224,10
10720,2,41,60,214,10
10721,1,40,60,269,10
10722,3,38,61,204,11
10723,3,45,57,251,11
10724,2,40,58,293,11
10725,2,46,58,213,11
10726,3,43,62,215,11
10727,4,42,64,211,12
10728,2,43,58,219,10
10729,2,46,58,217,11
10730,4,42,60,243,12
10731,3,46,62,223,12
10732,3,66,51,146,10
10733,1,53,58,155,10
10734,4,41,61,199,12
10735,4,41,59,226,12
10736,4,49,61,353,13
10737,4,46,62,356,13
10738,3,41,61,251,12
10739,3,42,62,233,12
10740,3,46,61,260,12
10741,4,46,63,354,13
10742,2,35,58,175,10
10743,3,50,63,380,13
10744,3,42,63,232,12
10745,3,45,61,218,11
10746,2,45,58,213,10
10747,1,38,57,192,9
10748,4,46,62,361,13
10749,2,37,55,280,10
10750,3,56,56,266,10
10751,2,60,60,195,10
10752,2,58,58,231,10
10753,3,46,57,238,11
10754,4,48,62,263,13
10755,4,38,58,268,12
10756,4,38,58,241,11
10757,4,43,60,304,13
10758,2,35,61,219,10
10759,3,44,62,228,12
10760,2,30,59,199,10
10761,4,38,63,299,13
10762,4,41,61,299,13
10763,4,42,61,308,13
10764,3,44,62,239,12
10765,3,41,59,268,11
10766,3,41,56,233,10
10767,3,30,65,352,12
10768,3,40,64,214,11
10769,3,35,63,326,12
10770,4,44,64,224,12
10771,3,37,60,184,10
10772,3,44,57,214,11
10773,3,46,61,249,12
10774,4,39,60,230,12
10775,2,32,52,197,9
10776,3,40,60,264,11
10777,2,49,57,201,10
10778,4,41,60,306,12
10779,3,35,58,213,10
10780,1,42,58,229,10
10781,2,44,59,204,10
10782,4,40,62,214,12
10783,2,37,61,206,10
10784,4,40,62,250,12
10785,2,39,55,272,10
10786,3,43,61,227,11
10787,3,50,65,268,12
10788,3,44,68,251,12
10789,2,40,59,243,11
10790,2,36,60,238,10
10791,3,45,64,222,12
10792,2,36,59,207,10
10794,4,44,60,234,12
10795,2,46,61,258,11
10796,3,39,61,247,11
10797,3,47,54,191,10
10798,4,39,60,259,12
10799,4,40,62,234,12
10800,3,39,60,213,11
10801,4,31,63,239,12
10802,3,35,59,285,11
10803,3,43,62,245,12
10804,3,41,63,239,12
10805,1,49,60,220,10
10806,4,42,60,218,12
10807,4,42,63,233,12
10808,3,45,62,263,12
10809,2,50,63,283,10
10810,2,54,53,214,10
10811,3,41,62,230,11
10812,1,35,64,219,10
10813,4,39,63,274,12
10814,3,42,64,223,12
10815,3,40,65,244,12
10816,1,43,62,161,10
10817,2,38,53,227,10
10818,3,41,62,249,12
10819,3,44,59,255,11
10820,3,42,64,255,12
10821,3,42,62,236,12
10822,1,37,58,232,10
10823,2,53,52,217,10
10824,3,41,63,260,12
10825,2,31,62,184,10
10826,4,42,62,223,12
10827,4,40,64,310,13
10828,4,41,62,312,13
10829,4,36,61,358,13
10830,4,40,61,324,13
10831,4,43,61,243,12
10832,4,40,61,221,12
10833,4,46,63,231,12
10834,1,44,58,245,10
10835,3,45,62,226,12
10836,2,40,59,230,10
10837,4,40,61,324,13
10838,3,43,61,231,11
10839,3,42,62,226,11
10840,3,44,65,210,12
10841,4,44,61,244,12
10842,2,40,59,226,10
10843,3,47,63,185,11
10844,3,44,63,226,12
10845,3,43,62,285,10
10846,2,30,60,212,10
10847,3,37,61,249,10
10848,2,46,58,206,10
10849,1,48,60,232,10
10850,0,0,0,0,NA
10851,4,44,63,240,12
10852,3,41,64,231,12
10853,4,42,62,219,12
10854,3,39,65,212,11
10855,4,41,63,257,12
10856,3,43,63,244,12
10857,3,40,60,224,11
10858,4,46,62,242,12
10859,4,41,62,249,12
10860,2,41,50,232,9
10861,2,30,60,199,10
10862,3,41,62,230,11
10863,4,51,63,222,12
10864,2,53,61,222,11
10865,3,42,61,247,12
10866,3,48,64,228,12
10867,3,37,61,224,NA
10868,3,46,62,233,12
10869,4,42,63,221,12
10870,2,42,52,237,NA
10871,4,46,67,270,13
10872,2,40,52,166,9
10873,4,37,61,231,12
10874,1,37,52,249,9
10875,2,48,61,248,11
10876,2,36,59,197,NA
10877,3,43,60,237,11
10878,3,45,61,238,12
10879,3,45,62,247,12
10880,3,40,63,226,11
10881,2,39,57,160,10
10882,4,39,61,357,NA
10883,3,45,63,232,12
10884,4,41,65,330,13
10885,2,48,54,203,10
10886,3,42,58,184,11
10887,2,36,61,206,10
10888,4,41,64,178,12
10889,4,39,64,344,13
10890,4,42,65,256,12
10891,2,31,59,138,9
10892,3,43,63,212,11
10893,4,43,59,223,12
10894,3,46,60,188,11
10895,4,37,62,247,12
10896,4,40,63,230,12
10897,4,40,61,208,12
10898,3,44,63,239,12
10899,4,48,62,308,13
10900,4,38,66,312,13
10901,4,42,63,336,13
10902,4,40,64,190,12
10903,3,43,64,230,12
10904,4,42,63,335,13
10905,3,42,64,235,12
10906,4,41,64,328,13
10907,2,34,56,286,10
10908,2,41,54,208,9
10909,3,35,62,252,11
10910,2,33,53,132,8
10911,2,46,54,195,9
10912,3,46,62,231,12
10913,4,41,61,211,12
10914,2,47,60,212,11
10915,1,39,54,218,9
10916,2,38,56,187,9
10917,4,42,62,223,12
10918,4,42,61,223,12
10919,2,38,55,198,9
10920,4,38,61,327,13
10921,4,42,61,329,13
10922,4,48,62,295,13
10923,4,43,62,240,12
10924,4,40,61,214,12
10925,3,47,62,250,12
10926,4,46,62,232,12
10927,4,41,61,300,13
10928,2,35,57,180,10
10929,4,43,60,303,13
10930,4,31,61,352,13
10931,3,25,74,367,NA
10932,4,41,61,297,13
10933,4,41,61,299,13
10934,4,39,65,279,13
10935,2,39,61,204,11
10936,2,37,56,190,9
10937,4,39,63,293,13
10938,3,31,62,240,11
10939,2,33,61,171,10
10940,2,35,57,217,10
10941,3,28,69,254,12
10942,3,35,63,217,11
10943,2,38,59,195,10
10944,3,45,62,231,12
10945,3,30,68,217,11
10946,2,41,58,223,10
10947,2,36,62,190,10
10948,1,40,60,179,9
10949,1,30,56,225,9
10950,2,31,57,131,9
10951,2,36,63,203,11
10952,3,42,61,204,11
10953,2,33,60,171,10
10954,2,55,60,244,11
10955,3,39,58,195,10
10956,2,57,56,244,10
10957,2,47,57,173,10
10958,4,39,65,317,13
10959,4,43,63,307,13
10960,4,43,61,324,13
10961,2,19,75,278,10
10962,4,42,63,315,13
10963,3,18,75,210,11
10964,2,46,60,247,11
10965,2,32,71,279,NA
10966,3,32,58,262,11
10967,4,41,60,229,12
10968,3,44,67,225,12
10969,2,50,59,270,11
10970,2,40,60,220,10
10971,3,39,58,232,11
10972,3,42,56,304,11
10973,3,44,64,242,12
10974,4,40,56,286,12
10975,1,44,56,285,10
10976,4,39,68,220,12
10977,2,45,57,202,10
10978,4,45,66,235,13
10979,3,40,61,243,11
10980,3,43,63,254,12
10981,4,45,61,230,12
10982,2,33,63,160,10
10983,3,34,63,169,11
10984,3,46,60,148,10
10985,4,42,65,163,12
10986,2,40,57,156,10
10987,1,53,56,173,8
10988,3,49,62,170,11
10989,4,39,59,245,12
10990,3,44,61,239,12
10991,1,37,57,217,10
10992,3,40,58,195,11
10993,4,40,61,247,12
10994,4,42,61,223,12
10995,2,53,61,178,11
10996,2,38,59,169,10
10997,4,41,61,198,12
10998,3,41,62,238,12
10999,3,40,64,215,11
11000,3,38,59,209,11
11001,3,42,61,170,11
11002,4,47,64,172,12
11003,3,35,59,221,11
11004,2,33,58,181,10
11005,4,41,60,250,12
